SecurityCode,Symbol,SecurityName,ISINNo,Sector,Industry,Exchange,Currency,GICS,Country
531888,REXNORD,REXNORD ELECTRONICS & CONTROLS LTD.,INE687C01012,Industrials,Capital Goods,NSE,INR,40203030,India
543744,REXSEAL,Rex Sealing and Packing Industries Ltd,INE0MFT01014,Industrials,Capital Goods,NSE,INR,40203030,India
505368,REVATHI,REVATHI EQUIPMENT LTD.-$,INE617A01013,Industrials,Capital Goods,NSE,INR,40203030,India
519191,RGRL,Retro Green Revolution Ltd,INE601N01010,Fast Moving Consumer Goods,Fast Moving Consumer Goods,NSE,INR,25201010,India
515085,RESTILE,RESTILE CERAMICS LTD.,INE298E01022,Consumer Discretionary,Consumer Durables,NSE,INR,2520,India
543248,RBA,Restaurant Brands Asia Ltd,INE07T201019,Consumer Discretionary,Consumer Services,NSE,INR,252010,India
505509,RESPONIND,RESPONSIVE INDUSTRIES LTD.,INE688D01026,Consumer Discretionary,Consumer Durables,NSE,INR,2520,India
538273,RESPONSINF,Response Informatics Ltd,INE401B01010,Information Technology,Information Technology,NSE,INR,45,India
524218,RESONANCE,RESONANCE SPECIALTIES LTD.-$,INE486D01017,Commodities,Chemicals,NSE,INR,15101010,India
543805,RESGEN,Resgen Ltd,INE0NYN01016,Energy,Oil& Gas & Consumable Fuels,NSE,INR,10101020,India
532687,REPRO,REPRO INDIA LTD.,INE461B01014,Consumer Discretionary,Media& Entertainment & Publication,NSE,INR,25401030,India
535322,REPCOHOME,REPCO HOME FINANCE LTD.,INE612J01015,Financial Services,Financial Services,NSE,INR,40201020,India
532923,RGL,Renaissance Global Ltd,INE722H01024,Consumer Discretionary,Consumer Durables,NSE,INR,2520,India
530919,REMSONSIND,REMSONS INDUSTRIES LTD.,INE474C01015,Consumer Discretionary,Automobile and Auto Components,NSE,INR,25102010,India
513043,REMIEDEL,Remi Edelstahl Tubulars Limited,INE158G01015,Industrials,Capital Goods,NSE,INR,40203030,India
539561,REMLIFE,Remedium Lifecare Ltd,INE549S01010,Services,Services,NSE,INR,20201040,India
532915,RELIGARE,RELIGARE ENTERPRISES LTD.,INE621H01010,Financial Services,Financial Services,NSE,INR,40201020,India
539760,RELICAB,Relicab Cable Manufacturing Ltd,INE773T01014,Industrials,Capital Goods,NSE,INR,40203030,India
511712,RELICTEC,RELIC TECHNOLOGIES LTD.,INE452B01013,Financial Services,Financial Services,NSE,INR,40201020,India
532939,RPOWER,RELIANCE POWER LTD.,INE614G01033,Utilities,Power,NSE,INR,55103010,India
533107,RNAVAL,Reliance Naval and Engineering Ltd,INE542F01012,Industrials,Capital Goods,NSE,INR,40203030,India
590103,NIFTYBEES,Nippon India ETF Nifty 50 BeES,INF204KB14I2,Financial Services,Financial Services,NSE,INR,40201020,India
590104,JUNIORBEES,Nippon India ETF Nifty Next 50 Junior BeES,INF732E01045,Financial Services,Financial Services,NSE,INR,40201020,India
590106,BANKBEES,Nippon India ETF Nifty Bank BeES,INF204KB15I9,Financial Services,Financial Services,NSE,INR,40201020,India
590108,PSUBNKBEES,Nippon India ETF Nifty PSU Bank BeES,INF204KB16I7,Financial Services,Financial Services,NSE,INR,40201020,India
590109,SHARIABEES,Nippon India ETF Nifty 50 Shariah BeES,INF732E01128,Financial Services,Financial Services,NSE,INR,40201020,India
500390,RELINFRA,RELIANCE INFRASTRUCTURE LTD.,INE036A01016,Utilities,Power,NSE,INR,55103010,India
500325,RELIANCE,RELIANCE INDUSTRIES LTD.,INE002A01018,Energy,Oil& Gas & Consumable Fuels,NSE,INR,10101020,India
523445,RIIL,RELIANCE INDUSTRIAL INFRASTRUCTURE LTD.,INE046A01015,Services,Services,NSE,INR,20201040,India
540709,RELHOME,Reliance Home Finance Ltd,INE217K01011,Financial Services,Financial Services,NSE,INR,40201020,India
532712,RCOM,RELIANCE COMMUNICATIONS LTD.,INE330H01018,Telecommunication,Telecommunication,NSE,INR,5010,India
503162,RELCHEMQ,RELIANCE CHEMOTEX INDUSTRIES LTD.-$,INE750D01016,Consumer Discretionary,Textiles,NSE,INR,25203030,India
500111,RELCAPITAL,RELIANCE CAPITAL LTD.,INE013A01015,Financial Services,Financial Services,NSE,INR,40201020,India
532124,RELIABVEN,RELIABLE VENTURES INDIA LTD.,INE419H01019,Consumer Discretionary,Consumer Services,NSE,INR,252010,India
530517,RELAXO,RELAXO FOOTWEARS LTD.-$,INE131B01039,Consumer Discretionary,Consumer Durables,NSE,INR,2520,India
543208,REGIS,Regis Industries Ltd,INE745R01016,Financial Services,Financial Services,NSE,INR,40201020,India
512624,REGENTRP,Regent Enterprises Ltd,INE769D01016,Services,Services,NSE,INR,20201040,India
511585,REGTRUS,REGENCY TRUST LTD.,INE425F01028,Financial Services,Financial Services,NSE,INR,40201020,India
540175,REGENCY,Regency Fincorp Ltd,INE964R01013,Financial Services,Financial Services,NSE,INR,40201020,India
515018,REGENCERAM,REGENCY CERAMICS LTD.,INE277C01012,Consumer Discretionary,Consumer Durables,NSE,INR,2520,India
530815,REFNOL,REFNOL RESINS & CHEMICALS LTD.,INE428C01011,Commodities,Chemicals,NSE,INR,15101010,India
531260,REFEXRENEW,Refex Renewables & Infrastructure Ltd,INE332F01018,Industrials,Construction,NSE,INR,20103010,India
532884,REFEX,Refex Industries Limited,INE056I01017,Commodities,Chemicals,NSE,INR,15101010,India
543617,REETECH,Reetech International Cargo and Courier Ltd,INE0MKO01015,Energy,Oil& Gas & Consumable Fuels,NSE,INR,10101020,India
532805,REDINGTON,Redington Ltd,INE891D01026,Services,Services,NSE,INR,20201040,India
532955,RECLTD,REC Ltd,INE020B01018,Financial Services,Financial Services,NSE,INR,40201020,India
538611,RTFL,Real Touch Finance Ltd,INE840I01014,Financial Services,Financial Services,NSE,INR,40201020,India
530053,REALECO,Real Eco-Energy Ltd,INE055E01026,Energy,Oil& Gas & Consumable Fuels,NSE,INR,10101020,India
533285,RDBRIL,RDB REALTY & INFRASTRUCTURE LTD.,INE245L01010,Consumer Discretionary,Realty,NSE,INR,2550,India
533608,RDBRL,RDB RASAYANS LTD.,INE123M01017,Industrials,Capital Goods,NSE,INR,40203030,India
537254,RCIIND,RCI Industries & Technologies Ltd,INE140B01014,Industrials,Capital Goods,NSE,INR,40203030,India
540065,RBLBANK,RBL Bank Ltd,INE976G01028,Financial Services,Financial Services,NSE,INR,40201020,India
500330,RAYMOND,RAYMOND LTD.,INE301A01014,Consumer Discretionary,Textiles,NSE,INR,25203030,India
541634,RAWEDGE,Raw Edge Industrial Solutions Ltd,INE960Z01014,Commodities,Metals & Mining,NSE,INR,151040,India
504341,RELTD,Ravindra Energy Ltd,INE206N01018,Utilities,Power,NSE,INR,55103010,India
543251,RVHL,Ravinder Heights Ltd,INE09E501017,Consumer Discretionary,Realty,NSE,INR,2550,India
526095,RALEGRA,RAVILEELA GRANITES LTD.,INE427E01027,Commodities,Construction Materials,NSE,INR,15102010,India
533294,RKDL,RAVI KUMAR DISTILLERIES LTD.,INE722J01012,Fast Moving Consumer Goods,Fast Moving Consumer Goods,NSE,INR,25201010,India
507300,RAVALSUGAR,RAVALGAON SUGAR FARM LTD.,INE615A01017,Fast Moving Consumer Goods,Fast Moving Consumer Goods,NSE,INR,25201010,India
537840,RAUNAQEPC,Raunaq EPC International Ltd,INE523K01012,Industrials,Construction,NSE,INR,20103010,India
533122,RTNPOWER,RattanIndia Power Limited,INE399K01017,Utilities,Power,NSE,INR,55103010,India
534597,RTNINDIA,Rattanindia Enterprises Ltd,INE834M01019,Services,Services,NSE,INR,20201040,India
520111,RATNAMANI,RATNAMANI METALS & TUBES LTD.-$,INE703B01027,Industrials,Capital Goods,NSE,INR,40203030,India
540796,RATNABHUMI,Ratnabhumi Developers Ltd,INE821Y01011,Consumer Discretionary,Realty,NSE,INR,2550,India
532918,RATHIBAR,RATHI BARS LTD.,INE575I01016,Industrials,Capital Goods,NSE,INR,40203030,India
543417,RATEGAIN,RateGain Travel Technologies Ltd,INE0CLI01024,Information Technology,Information Technology,NSE,INR,45,India
531233,RASIELEC,RASI ELECTRODES LTD.,INE822D01021,Industrials,Capital Goods,NSE,INR,40203030,India
524230,RCF,RASHTRIYA CHEMICALS & FERTILIZERS LTD.,INE027A01015,Commodities,Chemicals,NSE,INR,15101010,India
522207,RASANDIK,RASANDIK ENGINEERING INDUSTRIES INDIA LTD.-$,INE682D01011,Consumer Discretionary,Automobile and Auto Components,NSE,INR,25102010,India
507966,RASRESOR,RAS RESORTS & APART HOTELS LTD.,INE651D01016,Consumer Discretionary,Consumer Services,NSE,INR,252010,India
501351,RAPIDIN,RAPID INVESTMENTS LTD.,INE154M01012,Services,Services,NSE,INR,20201040,India
500360,RAPICUT,RAPICUT CARBIDES LTD.,INE350D01015,Industrials,Capital Goods,NSE,INR,40203030,India
541945,RANJEET,Ranjeet Mechatronics Ltd,INE01A501019,Industrials,Construction,NSE,INR,20103010,India
505800,RANEHOLDIN,RANE HOLDINGS LTD.,INE384A01010,Consumer Discretionary,Automobile and Auto Components,NSE,INR,25102010,India
532988,RANEENGINE,RANE ENGINE VALVE LTD.,INE222J01013,Consumer Discretionary,Automobile and Auto Components,NSE,INR,25102010,India
532987,RBL,RANE BRAKE LINING LTD.,INE244J01017,Consumer Discretionary,Automobile and Auto Components,NSE,INR,25102010,India
532661,RML,RANE (MADRAS) LTD.,INE050H01012,Consumer Discretionary,Automobile and Auto Components,NSE,INR,25102010,India
531228,RANDER,RANDER CORPORATION LTD.,INE821D01031,Financial Services,Financial Services,NSE,INR,40201020,India
507490,RANASUG,RANA SUGARS LTD.,INE625B01014,Fast Moving Consumer Goods,Fast Moving Consumer Goods,NSE,INR,25201010,India
530925,RAMSONS,RAMSONS PROJECTS LTD.,INE609D01014,Financial Services,Financial Services,NSE,INR,40201020,India
533262,RAMKY,RAMKY INFRASTRUCTURE LTD.,INE874I01013,Industrials,Construction,NSE,INR,20103010,India
532527,RKFORGE,RAMKRISHNA FORGINGS LTD.,INE399G01023,Industrials,Capital Goods,NSE,INR,40203030,India
530951,RAMINFO,RAMINFO LIMITED,INE357B01022,Information Technology,Information Technology,NSE,INR,45,India
514223,RAMGOPOLY,RAMGOPAL POLYTEX LTD.,INE410D01017,Services,Services,NSE,INR,20201040,India
532370,RAMCOSYS,RAMCO SYSTEMS LTD.,INE246B01019,Information Technology,Information Technology,NSE,INR,45,India
532369,RAMCOIND,RAMCO INDUSTRIES LTD.,INE614A01028,Commodities,Construction Materials,NSE,INR,15102010,India
538540,RLFL,Ramchandra Leasing & Finance Ltd,INE516P01015,Financial Services,Financial Services,NSE,INR,40201020,India
515127,RAMASIGNS,Ramasigns Industries Ltd,INE650D01026,Services,Services,NSE,INR,20201040,India
523289,RAMAVISION,RAMA VISION LTD.,INE763B01013,Services,Services,NSE,INR,20201040,India
539309,RAMASTEEL,Rama Steel Tubes Ltd,INE230R01035,Industrials,Capital Goods,NSE,INR,40203030,India
524037,RAMAPHO,RAMA PHOSPHATES LTD.,INE809A01024,Commodities,Chemicals,NSE,INR,15101010,India
500358,RAMAPETRO,RAMA PETROCHEMICALS LTD.,INE783A01013,Financial Services,Financial Services,NSE,INR,40201020,India
500357,RAMAPPR-B,RAMA PAPER MILLS LTD.,INE425E01013,Commodities,Forest Materials,NSE,INR,151050,India
522281,RAMRAT,RAM RATNA WIRES LTD.-$,INE207E01023,Industrials,Capital Goods,NSE,INR,40203030,India
500355,RALLIS,RALLIS INDIA LTD.,INE613A01020,Commodities,Chemicals,NSE,INR,15101010,India
500354,RAJSREESUG,RAJSHREE SUGARS & CHEMICALS LTD.,INE562B01019,Fast Moving Consumer Goods,Fast Moving Consumer Goods,NSE,INR,25201010,India
517522,RAJGLOWIR,RAJRATAN GLOBAL WIRE LTD.,INE451D01029,Consumer Discretionary,Automobile and Auto Components,NSE,INR,25102010,India
522257,RAJOOENG,RAJOO ENGINEERS LTD.-$,INE535F01024,Industrials,Capital Goods,NSE,INR,40203030,India
541601,RAJNISH,Rajnish Wellness Ltd,INE685Z01033,Healthcare,Healthcare,NSE,INR,35,India
514028,RAJKSYN,RAJKAMAL SYNTHETICS LTD.,INE376L01013,Consumer Discretionary,Textiles,NSE,INR,25203030,India
526823,RAJINFRA,Rajeswari Infrastructure Limited,INE016C01014,Consumer Discretionary,Realty,NSE,INR,2550,India
543285,RCAN,Rajeshwari Cans Ltd,INE0CQ101015,Industrials,Capital Goods,NSE,INR,40203030,India
531500,RAJESHEXPO,RAJESH EXPORTS LTD.,INE343B01030,Consumer Discretionary,Consumer Durables,NSE,INR,2520,India
526662,ARENTERP,RAJDARSHAN INDUSTRIES LTD.,INE610C01014,Services,Services,NSE,INR,20201040,India
507962,RAJATH,Rajath Finance Limited,INE455H01013,Financial Services,Financial Services,NSE,INR,40201020,India
530253,RAJTUBE,RAJASTHAN TUBE MANUFACTURING CO.LTD.,INE497E01012,Industrials,Capital Goods,NSE,INR,40203030,India
506975,RAJSPTR,RAJASTHAN PETRO SYNTHETICS LTD.,INE374C01017,Consumer Discretionary,Textiles,NSE,INR,25203030,India
526873,RAJGASES,RAJASTHAN GASES LTD.,INE184D01026,Energy,Oil& Gas & Consumable Fuels,NSE,INR,10101020,India
538707,RCCL,Rajasthan Cylinders & Containers Ltd,INE929D01016,Industrials,Capital Goods,NSE,INR,40203030,India
532503,RAJPALAYAM,RAJAPALAYAM MILLS LTD.-$,INE296E01026,Consumer Discretionary,Textiles,NSE,INR,25203030,India
503127,RAJABAH,RAJA BAHADUR INTERNATIONAL LTD.,INE491N01016,Consumer Discretionary,Realty,NSE,INR,2550,India
532826,RAJTV,RAJ TELEVISION NETWORK LTD.,INE952H01027,Consumer Discretionary,Media& Entertainment & Publication,NSE,INR,25401030,India
530699,RAJRAYON,Raj Rayon Industries Limited-$,INE533D01032,Consumer Discretionary,Textiles,NSE,INR,25203030,India
530111,RAJPACK,RAJ PACKAGING INDUSTRIES LTD.,INE639C01013,Industrials,Capital Goods,NSE,INR,40203030,India
533093,RAJOIL,RAJ OIL MILLS LTD.,INE294G01026,Fast Moving Consumer Goods,Fast Moving Consumer Goods,NSE,INR,25201010,India
531694,RAINBOWF,RAINBOW FOUNDATIONS LTD.,INE230F01014,Consumer Discretionary,Realty,NSE,INR,2550,India
532441,RAINBOWDQ,RAINBOW DENIM LTD.,INE820D01025,Consumer Discretionary,Textiles,NSE,INR,25203030,India
543524,RAINBOW,Rainbow Children's Medicare Ltd,INE961O01016,Healthcare,Healthcare,NSE,INR,35,India
500339,RAIN,Rain Industries Ltd,INE855B01025,Commodities,Chemicals,NSE,INR,15101010,India
543265,RAILTEL,RailTel Corporation of India Ltd,INE0DD101019,Telecommunication,Telecommunication,NSE,INR,5010,India
542649,RVNL,Rail Vikas Nigam Ltd,INE415G01027,Industrials,Construction,NSE,INR,20103010,India
540270,RAIDEEPIND,Raideep Industries Ltd,INE923R01019,Services,Services,NSE,INR,20201040,India
531887,RAHME,RAHUL MERCHANDISING LTD.,INE149D01011,Consumer Discretionary,Consumer Durables,NSE,INR,2520,India
514316,RAGHUSYN,RAGHUVIR SYNTHETICS LTD.,INE969C01022,Consumer Discretionary,Textiles,NSE,INR,25203030,India
538921,RAFL,Raghuvansh Agrofarms Ltd,INE865P01016,Fast Moving Consumer Goods,Fast Moving Consumer Goods,NSE,INR,25201010,India
531552,RAGHUTOB,RAGHUNATH TOBACCO CO.LTD.,INE754B01012,Consumer Discretionary,Realty,NSE,INR,2550,India
526813,RAGHUNAT,RAGHUNATH INTERNATIONAL LTD.,INE753B01014,Fast Moving Consumer Goods,Fast Moving Consumer Goods,NSE,INR,25201010,India
539837,RPEL,Raghav Productivity Enhancers Ltd,INE912T01018,Industrials,Capital Goods,NSE,INR,40203030,India
531412,RADIXIND,Radix Industries (India) Limited,INE576N01014,Fast Moving Consumer Goods,Fast Moving Consumer Goods,NSE,INR,25201010,India
532497,RADICO,RADICO KHAITAN LTD.,INE944F01028,Fast Moving Consumer Goods,Fast Moving Consumer Goods,NSE,INR,25201010,India
543732,RADIANTCMS,Radiant Cash Management Services Ltd,INE855R01021,Services,Services,NSE,INR,20201040,India
540125,RADHIKAJWE,Radhika Jeweltech Ltd,INE583V01013,Consumer Discretionary,Consumer Durables,NSE,INR,2520,India
531273,RADHEDE,RADHE DEVELOPERS (INDIA) LTD.,INE986B01044,Consumer Discretionary,Realty,NSE,INR,2550,India
539673,RCL,Radhagobind Commercial Ltd,INE792P01012,Consumer Discretionary,Consumer Services,NSE,INR,252010,India
532692,RMCL,RADHA MADHAV CORPORATION LTD.,INE172H01014,Industrials,Capital Goods,NSE,INR,40203030,India
520073,RACLGEAR,RACL Geartech Ltd,INE704B01017,Consumer Discretionary,Automobile and Auto Components,NSE,INR,25102010,India
537785,RACE,Race Eco Chain Ltd,INE084Q01012,Utilities,Utilities,NSE,INR,5510,India
524502,RAAJMEDI,RAAJ MEDISAFE INDIA LTD.,INE548H01015,Industrials,Capital Goods,NSE,INR,40203030,India
512565,RTEXPO,R.T.EXPORTS LTD.-$,INE581D01015,Services,Services,NSE,INR,20201040,India
511626,RRFIN,RR FINANCIAL CONSULTANTS LTD.,INE229D01011,Financial Services,Financial Services,NSE,INR,40201020,India
509845,RJSHAH,R.J.SHAH & CO.LTD.,INE712Z01019,Consumer Discretionary,Realty,NSE,INR,2550,India
532024,RBGUPTA,R.B.GUPTA FINANCIALS LTD.,INE056J01015,Financial Services,Financial Services,NSE,INR,40201020,India
538119,RNBDENIMS,R&B Denims Ltd,INE012Q01021,Consumer Discretionary,Textiles,NSE,INR,25203030,India
532735,RSYSTEMINT,R Systems International Limited,INE411H01032,Information Technology,Information Technology,NSE,INR,45,India
517447,RSSOFTWARE,R.S.SOFTWARE INDIA LTD.,INE165B01029,Information Technology,Information Technology,NSE,INR,45,India
536456,RJBIOTECH,R J Bio-Tech Ltd,INE594O01015,Fast Moving Consumer Goods,Fast Moving Consumer Goods,NSE,INR,25201010,India
539515,QUINT,Quint Digital Media Ltd,INE641R01017,Consumer Discretionary,Media& Entertainment & Publication,NSE,INR,25401030,India
539678,QUICKHEAL,Quick Heal Technologies Ltd,INE306L01010,Information Technology,Information Technology,NSE,INR,45,India
535719,QUEST,Quest Softech (India) Ltd,INE989J01017,Information Technology,Information Technology,NSE,INR,45,India
500069,QUESTCAP,Quest Capital Markets Ltd,INE418C01012,Financial Services,Financial Services,NSE,INR,40201020,India
539978,QUESS,Quess Corp Ltd,INE615P01015,Services,Services,NSE,INR,20201040,India
538452,QUASAR,Quasar India Ltd,INE855P01033,Services,Services,NSE,INR,20201040,India
530281,QUANTDIA,QUANTUM DIGITAL VISION (INDIA) LTD.,INE373C01019,Industrials,Capital Goods,NSE,INR,40203030,India
538596,QUANTBUILD,Quantum Build-Tech Ltd,INE222B01028,Consumer Discretionary,Realty,NSE,INR,2550,India
590110,QNIFTY,Quantum Nifty 50 ETF,INF082J01028,Financial Services,Financial Services,NSE,INR,40201020,India
543460,QRIL,Quality RO Industries Ltd,INE0KAF01018,Industrials,Capital Goods,NSE,INR,40203030,India
511116,QUADRANT,Quadrant Televentures Limited-$,INE527B01020,Telecommunication,Telecommunication,NSE,INR,5010,India
538646,QGO,QGO Finance Ltd,INE837C01013,Financial Services,Financial Services,NSE,INR,40201020,India
534109,PYXISFIN,Pyxis Finvest Ltd,INE883L01018,Financial Services,Financial Services,NSE,INR,40201020,India
536659,PVVINFRA,PVV Infra Ltd,INE428B01013,Industrials,Construction,NSE,INR,20103010,India
532689,PVR,PVR LTD.,INE191H01014,Consumer Discretionary,Media& Entertainment & Publication,NSE,INR,25401030,India
517556,PVP,PVP VENTURES LTD.,INE362A01016,Consumer Discretionary,Realty,NSE,INR,2550,India
538647,PURSHOTTAM,Purshottam Investofin Ltd,INE729C01020,Financial Services,Financial Services,NSE,INR,40201020,India
540159,PURPLE,Purple Entertainment Ltd,INE905R01016,Consumer Discretionary,Media& Entertainment & Publication,NSE,INR,25401030,India
538993,PUROHITCON,Purohit Construction Ltd,INE147J01012,Consumer Discretionary,Realty,NSE,INR,2550,India
523315,PURITY,PURITY FLEX PACK LTD.,INE898O01010,Commodities,Forest Materials,NSE,INR,151050,India
532891,PURVA,Puravankara Ltd,INE323I01011,Consumer Discretionary,Realty,NSE,INR,2550,India
532461,PNB,PUNJAB NATIONAL BANK,INE160A01022,Financial Services,Financial Services,NSE,INR,40201020,India
500346,PUNJCOMMU,PUNJAB COMMUNICATIONS LTD.-$,INE609A01010,Telecommunication,Telecommunication,NSE,INR,5010,India
506618,PUNJABCHEM,PUNJAB CHEMICALS AND CROP PROTECTION LTD.-$,INE277B01014,Commodities,Chemicals,NSE,INR,15101010,India
533295,PSB,PUNJAB & SIND BANK,INE608A01012,Financial Services,Financial Services,NSE,INR,40201020,India
512461,PUNCTRD,PUNCTUAL TRADING LTD.,INE07NX01019,Services,Services,NSE,INR,20201040,India
512591,PULSRIN,PULSAR INTERNATIONAL LTD.,INE183U01014,Services,Services,NSE,INR,20201040,India
539785,PDMJEPAPER,Pudumjee Paper Products Ltd,INE865T01018,Commodities,Forest Materials,NSE,INR,151050,India
509220,PTL,PTL ENTERPRISES LTD.-$,INE034D01049,Services,Services,NSE,INR,20201040,India
539006,PTCIL,PTC Industries Ltd,INE596F01018,Industrials,Capital Goods,NSE,INR,40203030,India
532524,PTC,PTC INDIA LTD.,INE877F01012,Utilities,Power,NSE,INR,55103010,India
533344,PFS,PTC INDIA FINANCIAL SERVICES LTD.,INE560K01014,Financial Services,Financial Services,NSE,INR,40201020,India
540544,PSPPROJECT,PSP Projects Ltd,INE488V01015,Industrials,Construction,NSE,INR,20103010,India
543527,PRUDENT,Prudent Corporate Advisory Services Ltd,INE00F201020,Financial Services,Financial Services,NSE,INR,40201020,India
534675,PROZONINTU,Prozone Intu Properties Limited,INE195N01013,Consumer Discretionary,Realty,NSE,INR,2550,India
543814,PCL,Prospect Commodities Ltd,INE0OKG01017,Fast Moving Consumer Goods,Fast Moving Consumer Goods,NSE,INR,25201010,India
543375,PROMAX,Promax Power Ltd,INE0I2F01015,Industrials,Construction,NSE,INR,20103010,India
526494,PROMACT,Promact Impex Ltd,INE818D01011,Industrials,Capital Goods,NSE,INR,40203030,India
531265,PROGREXV,Progrex Ventures Ltd,INE421E01012,Fast Moving Consumer Goods,Fast Moving Consumer Goods,NSE,INR,25201010,India
500459,PGHH,PROCTER & GAMBLE HYGIENE & HEALTH CARE LTD.,INE179A01014,Fast Moving Consumer Goods,Fast Moving Consumer Goods,NSE,INR,25201010,India
500126,PGHL,Procter & Gamble Health Ltd,INE199A01012,Healthcare,Healthcare,NSE,INR,35,India
511557,PROFINC,PRO FIN CAPITAL SERVICES LTD.,INE732K01027,Services,Services,NSE,INR,20201040,India
540703,PROCLB,Pro Clb Global Ltd,INE438C01010,Services,Services,NSE,INR,20201040,India
524580,PRIYALT,PRIYA LTD.-$,INE686C01014,Services,Services,NSE,INR,20201040,India
530117,PRIVISCL,Privi Speciality Chemicals Ltd,INE959A01019,Commodities,Chemicals,NSE,INR,15101010,India
